timestamp,impl_id,run_id,wall_ns,cpu_ns,checksum,dataset_sha256,max_rss_kb,ctx_voluntary,ctx_involuntary,minor_faults,major_faults,cpu_migrations,max_threads,perf_cycles,perf_instructions,perf_cache_misses,perf_branch_misses,stability_cpu_util_avg,stability_load1_avg,stability_io_mbps_avg,stability_mem_available_mb,stability_swap_in,stability_swap_out,stability_swap_activity,stability_wait_sec,stability_attempts,stability_pass,warmup,runs,repeat,language,requested_version,variant,run_mode,configured_threads,build_profile,affinity_observed,runner_wall_ns,runner_cpu_ns,process_returncode,command_executed,env_injected
2026-02-07T22:48:02.247258+00:00,python-numpy,20,11180529,94254301,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,3,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247272+00:00,python-numpy,21,12245030,103026817,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,2,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247286+00:00,python-numpy,22,11679374,98295725,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,2,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247303+00:00,python-numpy,23,11695517,98905615,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,1,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247318+00:00,python-numpy,24,12089973,101684763,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,4,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247333+00:00,python-numpy,25,11458347,96291815,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,10,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247347+00:00,python-numpy,26,11797772,99607246,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,0,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247366+00:00,python-numpy,27,11711345,98331808,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,1,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247390+00:00,python-numpy,28,11870119,100263540,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,0,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-07T22:48:02.247413+00:00,python-numpy,29,12798826,107728776,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50340,0,3,36300,0,,8,,,,,11.143791678352216,3.113076923076923,0.014932387700847113,14891.99609375,0.0,0.0,0.0,6.014913243998308,1,True,5,30,50,python,numpy,blas,multi-core,8,,0-21,19186962368,157060000000,0,/home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/.venv/bin/python3 /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/python/benchmark_python.py --metadata /home/vincent/delivery/Hackathon/hackathon-obs-cpu-optimization/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
